event,content,title,actual_side,price_change_percentage,market_cap,float_shares,avg_volume,beta,recent_volume,float_ratio,day_of_week,hour,combined_sentiment,prev_news_sentiment,volatility,days_since_event
clinical_study,mainz germany shanghai china june 24 2024 biontech se nasdaq bntx biontech duality biologics suzhou co ltd dualitybio today announce u s food drug administration fda grant fast track designation bnt324 db 1311 treatment patient advanced unresectable metastatic castration resistant prostate cancer crpc progress standard systemic regimen bnt324 db 1311 generation antibody drug conjugate adc candidate target transmembrane glycoprotein b7 h3 immune checkpoint protein overexpresse range tumor type associate disease progression poor prognosis patient candidate currently evaluate ongoing phase 1 2 study nct05914116 patient advanced solid tumor,biontech dualitybio receive fda fast track designation antibody drug conjugate candidate bnt324 db 1311 prostate cancer,UP,2.76465499073638,24764291072.0,97284490.0,1237590.0,1.285,391100.0,0.0039284181290372,0,6,0.1,0.0,0.5489921579668992,378
observation_status,14 apr 2025 08 30 c solis bond company dac currently follow company place recovery box barramundi group ltd 09 09 2024 alternu energy plc 19 11 2024 nordic financial asa 29 11 2024 seacr petroleo bermuda limit 13 01 2025 recovery box special compartment oslo børs place security issuer subject circumstance pricing security particularly uncertain recovery box regulate section 2 10 2 oslo rule book ii oslo børs euronext expand section 3 8 2 euronext growth oslo rule book ii relevant security remain recovery box circumstance allocation recovery box long present currently follow company place penalty bench solis bond company dac 02 05 2024 alternu energy plc 03 06 2024 barramundi group ltd 03 06 2024 eam solar 06 09 2024,oslo børs status company place recovery box penalty bench,UP,0.3252044925844766,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,0,8,0.0785714285714285,0.0,0.3480443596782164,84
clinical_study,week 96 phase 2b harmony result treatment patient pre cirrhotic nash mash f2 f3 report march 2024,akero therapeutic announce patient dose efruxifermin phase 3 synchrony program,DOWN,-0.8729845668770051,4126980096.0,66004554.0,450810.0,-0.16,337200.0,0.0159934267829335,0,7,0.0,0.0,1.137899561315642,567
financial_calendar,06 feb 2025 10 13 cet hormann industries gmbh financial calendar hörmann industry gmbh financial year 2025 29 08 2025 half yearly report 30 04 2025 annual report 30 05 2025 quarterly report q1 28 11 2025 quarterly report q3 information access news oslo bor newsweb site information access news oslo bor newsweb site hörmann industry gmbh oslo børs newspoint hörmann industry gmb 23 28 7 eur c no0012938325 nordic alternative bond market,financial calendar,UP,0.2229396322141316,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,3,10,-0.0416666666666666,0.0,0.2063843341787464,151
exchange_announcement,information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,preliminary datum early redemption prepayment,UP,0.1004039040515551,2068240896.0,16548415.0,450810.0,0.821,337200.0,0.0355729336206084,0,7,-0.0999999999999999,0.45,0.3599002389082649,245
company_regulatory_filings,attach copy filing luxembourg commission de surveillance du secteur financier cssf transaction manager closely associate person announce acquisition 210 000 share alvotech isk 1 277 38 alvogen lux holding s ár l second large shareholder alvotech alvogen lux holding large shareholder cvc aztiq temasek attachment,transaction manager closely associate person,DOWN,-0.3623188405797101,349656252416.0,100126591.0,450810.0,0.191,337200.0,0.0002863572160033,1,8,0.1428571428571428,0.0,0.4540491509673423,55
exchange_announcement,information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,nasdaq baltic investor calendar week 09 2025,UP,0.0991731725036613,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,0,9,-0.3,-0.3666666666666667,0.2616858374744709,133
conference_call_webinar,san diego april 24 2025 globe newswire bioatla inc nasdaq bcab global clinical stage biotechnology company focus development conditionally active biologic cab antibody therapeutic treatment solid tumor today announce preclinical poster presentation upcoming 2025 american association cancer research aacr hold mccormick place convention center chicago il april 25 30 2025,bioatla announce poster presentation 2025 american association cancer research aacr annual meeting,UP,2.3621977029684755,21971048.0,45152550.0,450810.0,0.911,337200.0,2.055093138934474,3,8,-0.0388888888888888,0.0,1.0810906409474974,74
exchange_announcement,riga latvia 2024 10 07 08 00 c information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,nasdaq baltic investor calendar week 41 2024,DOWN,-0.0138687407786361,51711168512.0,511904060.0,450810.0,1.013,337200.0,0.009899293996445,0,9,-0.3,0.0,0.2373902359428096,273
exchange_announcement,nasdaq riga february 27 2025 decide admit trade sun finance treasury limit bond north market operate nasdaq riga february 28 2025 additional information sun finance treasury limit term note issue additional disclosure accord north rule available announcement certify adviser sun finance treasury limited signet bank february 28 2025 nasdaq baltic issuer service 371 67212431 www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,sun finance treasury limited bond trading nasdaq baltic alternative market north,DOWN,-3.027201280060238,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,3,13,-0.0107142857142856,-0.3,0.2616858374744709,130
major_shareholder_announcements,04 apr 2025 09 26 c golden ocean group limit cmb tech bermuda ltd cmb tech bermuda wholly own subsidiary cmb tech nv acquire total 4 606 390 share golden ocean group limit golden ocean open market aggregate purchase price approximately usd 37 5 million 1 follow transaction cmb tech bermuda own 98 400 304 share golden ocean represent approx 48 golden ocean s issue share capital calculate basis golden ocean issue 201 165 621 share approx 49 199 403 293 outstanding share voting right golden ocean accord information provide golden ocean s annual report form 20 f file march 20 2025 notification form attach 1 calculate base nok usd exchange rate 10 37 information subject disclosure requirement regulation eu 596 2014 mar article 19 number 3 norwegian security trading,gogl mandatory notification trade,DOWN,-4.78333217143746,1592914944.0,99715605.0,450810.0,1.128,337200.0,0.062599453521104,4,9,0.1677248677248677,0.0,0.47993799403562,94
bond_fixing,19 mar 2025 13 41 cet sparebank 1 boligkreditt det er fastsatt ny obligasjonsrente no0013183699 ny obligasjonsrente renteperioden 21 03 2025 23 06 2025 er 6 42 ticker spbkr101 pro den nye obligasjonsrenten og renteperioden er fastsatt henhold til obligasjonsavtalen se vedlagt dokument utfyllende informasjon publisert av nordic trustee information access news oslo bor newsweb site information access news oslo bor newsweb site 641646_34df2a88a03a49b592dfba0bd0ffce1d pdf sparebank 1 boligkreditt oslo børs newspoint spb 1 boligkreditt 11 26 4 covd spb 1 boligkreditt 16 28 2 covd spb 1 boligkreditt 16 26 adj c covd spb 1 boligkreditt 19 29 adj covd spb 1 boligkreditt 20 25 sek frn covd spb 1 boligkreditt 21 26 frn covd spb 1 boligkreditt 21 23 1 73 pct covd spb 1 boligkreditt 22 27 frn covd spb 1 boligkreditt 22 34 adj covd spb 1 boligkreditt 23 28 frn covd,rentefastsettelse,DOWN,-0.8559923014571144,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,2,13,0.0,0.0,0.2775204346817344,110
annual_report,06 mar 2025 07 00 cet eurazeo attachment s voir document s joint s zie bijlage ver documento s em anexo 16165_1319137_fy2024eurazeocommuniquedepresse pdf eurazeo les echos eurazeo se fr0000121121 rf euronext,eurazeo réalise une première année dynamique dans l exécution de son plan stratégique 2024 2027,UP,2.3825219717465003,4112694016.0,47739698.0,450810.0,1.299,337200.0,0.0116078895765825,3,7,0.0,0.0,0.2808221130086618,123
mergers_acquisitions,17 jun 2025 01 21 c clean seas seafood limit 17 june 2025 adelaide clean seas seafood limited asx css clean sea cs company refer prior announcement 31 march 2025 entry scheme implementation dee sid yumbah aquaculture ltd acn 082 219 636 yumbah acquire ordinary share issue capital clean sea way scheme arrangement scheme yumbah scrip alternative ratio clean seas advise yumbah propose change ratio number new yumbah share offer number clean sea share hold clean sea shareholder yumbah scrip alternative scheme 1 new yumbah share 2 8571 clean sea share hold scheme record date revise ratio reflect yumbah s revise internal valuation yumbah advise intend recognise non cash impairment balance sheet reflect impact certain ind,yumbah scrip alternative ratio,DOWN,-3.571425150243618,28288308.0,115054566.0,450810.0,0.052,337200.0,4.067212715585534,1,1,0.2065945165945166,0.0,0.8555679083393818,20
corporate_action,biomerica announce reverse stock split,biomerica announce reverse stock split,DOWN,-4.78333217143746,8324635.0,2384045.0,450810.0,0.333,337200.0,0.2863843279615262,2,9,0.0,0.0,1.5222561092487514,82
prospectus_announcement,6 000 bond publicly offer investor lithuania latvia estonia investor lithuania latvia estonia purchase 6 000 bond nominal value eur 1 000 annual interest rate nominal value equal 8 annum purchase price bond eur 1041 262 104 essential term offering january 14 january 23 2025 09 00 16 00 eet january 24 2025 09 00 15 30 eet settlement date january 29 2025 auction rule prospectus available attachment tewox special close end real estate investment company manage large investment management company lithuania uab lords lb asset management tewox specialize management development retail real estate baltic sea region link investor presentation investor presentation nasdaq baltic transaction service 370 525 31462 vilnius 371 672 12431,reminder public offering sutntib ab tewox bond bond auction,UP,0.5069444444444444,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,1,10,0.1523809523809523,-0.0107142857142856,0.2616858374744709,167
corporate_action,cinis fertilizer ab publ cinis fertilizer today announce successful completion write procedure initiate 16 april 2024 write procedure relation senior secured float rate callable green bond isin se0021147030 bond write procedure initiate request holder bond vote favour thing amend term condition bond order implement amend financing capital structure cinis fertilizer proposal detail proposal set notice write procedure sufficient number bondholder participate write procedure order form quorum requisite majority bondholder vote favour approve proposal cini fertilizer continue implementation contemplate update financing capital structure set notice write procedure proceed,cinis fertilizer announce approval write procedure,UP,1.5578661956213424,4549769728.0,90123946.0,450810.0,0.815,337200.0,0.0198084631504234,2,14,0.275,0.0,0.287801681310452,61
shares_issue,burlington mass aug 12 2024 globe newswire scpharmaceuticals inc nasdaq scph company pharmaceutical company focus develop commercialize product potential optimize delivery infuse therapy advance patient care reduce healthcare cost today announce propose underwritten public offering share share common stock lieu share pre fund warrant pre fund warrant purchase share offering scpharmaceutical expect grant underwriter 30 day option purchase additional share offer offering share pre fund warrant sell offering offer scpharmaceutical offering subject market condition assurance offering complete actual size term offering,scpharmaceutical announce propose underwritten public offering common stock pre fund warrant,DOWN,-4.157039988688057,207187472.0,31628202.0,294455.0,0.361,185600.0,0.152654992575999,0,6,-0.0833333333333333,0.0,0.7075204151985484,329
